sentence_id,Verdict,score,Text,reasoning
20378,1,0.0,And the insurance companies say it won't work and they won't offer these plans.,This sentence only contains an opinion from insurance companies and does not provide any factual information that can be checked.
14383,1,0.0,They investigated every single one of my children.,"This sentence is non-checkworthy as it only contains a subjective statement about the speaker's children being investigated, and there is no clear factual claim that can be verified using publicly available information."
8375,1,0.0,"And therefore I've never suggested we should uh - be able to retire the debt substantially, or even at all in nineteen sixty-one or two.","This sentence does not contain any factual claims that are checkworthy. It is a statement about the speaker's opinion or position, and does not provide any specific facts that could be fact-checked."
10130,1,0.0,They're using cheap hand guns.,"This sentence is non check-worthy as it only contains a trivial factual claim about the type of handgun being used, which is not salient to the general public."
32549,1,0.0,And so did Warren Buffett and so did George Soros and so did many of the other people that Hillary is getting money from.,This sentence only contains opinion-centered statements and does not contain any factual claims that are checkworthy.
33274,1,0.0,"If you go with what Hillary is saying, in the ninth month, you can take the baby and rip the baby out of the womb of the mother just prior to the birth of the baby.","This sentence contains a claim about what Hillary Clinton is saying, which is an opinion and not a fact. Additionally, the sentence contains a graphic and controversial statement about taking a baby out of a womb prior to birth, which is not a factual claim that can be fact-checked using publicly available information."
24946,1,0.0,"And so it was a man down there in that area that this was delivered to, and he recognized that what was in that manual was in direct contravention of my own Executive order, in December of 1981, that we would have nothing to do with regard to political assassinations.","This sentence does not contain any factual claims that are checkworthy. It only mentions a man recognizing a violation of an executive order, which is a subjective statement and not publicly verifiable."
22163,1,0.0,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.,This sentence does not contain any factual claims that are check-worthy. It only expresses an opinion about an event and does not provide any specific facts or statistics.
6748,1,0.0,"And if it gets overturned, then we'll end up with marriage being defined by courts, and I don't think that's in our nation's interests.",This sentence expresses an opinion about what is in the nation's interests and does not contain any factual claims that can be checked using publicly available information.
25043,1,20.0,"He said that these missiles were less dangerous than ballistic missiles because you could fire them, and you could recall them if you decided there'd been a miscalculation.","This statement contains a claim about the relative danger of certain types of missiles, but it is not clear that this claim is factual or salient to the general public. The claim is based on the speaker's opinion and does not provide any specific facts or data to support it. Additionally, the claim is not easily fact-checkable using publicly available information."
29274,1,0.0,"He's doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact.",This sentence does not contain any factual claims that are check-worthy. It only mentions a vague increase in an unspecified quantity over an unspecified period of time.
8664,1,0.0,"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.","This sentence is non check-worthy as it contains no factual claims that are salient to the general public. It is an opinion-centered statement about the speaker's opposition to a tax cut, and does not provide any specific facts or statistics that could be fact-checked."
1224,1,0.0,We have no energy policy.,This statement is a subjective opinion and does not contain any factual claims that can be checked using publicly available information.
8555,1,0.0,"Well, I must say that the reason that the schools have been constructed is because the local school districts were willing to increase the property taxes to a tremendously high figure - in my opinion, almost to the point of diminishing returns in order to sustain these schools.",The sentence is non check-worthy as it contains an opinion-centered statement and a subjective claim about the local school districts' decision to increase property taxes.
16482,1,0.0,And in the budget that I recommended we cut it in half - a growth rate of 5 to 5 and one-half percent.,"This sentence is non-checkworthy as it only contains a statement about a proposed budget growth rate, which is an opinion and not a factual claim that can be verified using publicly available information."
27741,1,0.0,It's not government investments that makes businesses grow and hire people.,This statement is an opinion and does not contain any factual claims that can be checked using publicly available information.
19367,1,0.0,And I've had a consistent record ever since 1965.,"This sentence does not contain any factual claims that are checkworthy. It only states that the speaker has had a consistent record since 1965, which is an opinion and a subjective statement."
24995,1,0.0,And now we are putting up a defense of our own.,This sentence does not contain any factual claims that are checkworthy. It is a subjective statement about an action being taken (putting up a defense) and does not provide any specific information that can be fact-checked.
32570,1,0.0,"They started from that little area, and now they're in 32 different nations, Hillary.","This sentence appears to be a statement made by Hillary, likely in a conversation or speech, about the growth or expansion of something or someone. However, without more context, it's difficult to determine exactly what is being referred to. Here are some possible interpretations:1. A business or organization2. A political campaign or movement3. A personal journey or achievementGiven the limited information provided, it's not clear if the sentence contains any factual claims that are check-worthy. It's possible that the number 32 is a factual claim, but without more context, it's impossible to verify this. Therefore, I would assign this sentence a check-worthiness score of 0.Reasoning: The sentence lacks sufficient context to determine if it contains any factual claims that are check-worthy."
33446,1,0.0,We've never had anything like this happen in any of our elections before.,This statement is an opinion and does not contain any factual claims that can be checked using publicly available information.
29326,1,0.0,You were totally in favor of it.,This sentence is non-checkworthy as it is an opinion statement.
27527,1,0.0,"And every fact checker and every reporter who's looked at it, Governor, has said this is not true.",This sentence does not contain any factual claims that can be checked using publicly available information. It only mentions the opinions of fact checkers and reporters.
5550,1,0.0,"And we both want to cut taxes, the difference is who we want to cut taxes for.","This sentence contains an opinion and a statement about a political stance, which are not factual and not checkworthy."
30020,1,0.0,I don't think anybody knows it was Russia that broke into the DNC.,This sentence expresses an opinion and does not contain any factual claims that can be checked.
14252,1,0.0,"And I, as you know, pushed for the debate to include the 209 American citizens who were part of it in Richmond a few days ago.",This sentence does not contain any factual claims that are checkworthy. It only mentions an event (the debate in Richmond) and the speaker's (presumably the speaker in the conversation) role in it. There are no specific facts or statistics mentioned that could be fact-checked.
19415,1,0.0,Even though I have consistently opposed the legalization of drugs all my public life and worked hard against them.,"This sentence is non-checkworthy as it only contains a statement about the speaker's past actions and opinions, which are subjective and not factual."
14691,1,0.0,"Look at Sarah Brady, Jim Brady's wife, President Reagan's press secretary, who endorsed me because he knuckled under to the NRA and wouldn't fight for the Brady Bill.","This sentence contains several factual claims but they are not checkworthy as they are not publicly verifiable and do not provide sufficient context for fact-checking. The sentence mentions Sarah Brady, Jim Brady's wife, President Reagan's press secretary, and the Brady Bill, but it does not provide enough information to fact-check these claims. It also contains an opinionated statement about President Reagan 'kneeling under' to the NRA and not 'fighting for the Brady Bill'. Opinions and subjective statements are not checkworthy."
15970,1,0.0,"In other states, we've done it.",This sentence is non check-worthy as it only contains a statement about actions taken in 'other states' which is subjective and lacks specificity.
17245,1,0.0,"And so, the whole matter of what to do with Social Security has been resolved by bipartisan legislation, and it is on a sound basis now for as far as you can see into the next century.",This sentence is non check-worthy as it contains no factual claims that can be verified using publicly available information.
3021,1,0.0,I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,This sentence is non check-worthy as it contains an opinionated statement 'they would refrain' and a historical reference 'in 1973 with their previous oil embargo' which is not factual enough to be checked.
16707,1,0.0,The reorganization proposal that I have put forward is one uh first step.,This sentence is non check-worthy as it only contains a subjective statement about the speaker's proposal being a 'first step' and does not contain any factual claims that can be verified using publicly available information.
2494,1,0.0,But that's already the law and that doesn't help the millions of people out there with preexisting conditions.,This sentence does not contain any factual claims that are checkworthy. It is an opinionated statement about the effectiveness of the law in helping people with preexisting conditions.
26510,1,0.0,"And ended up we had more votes than he had, then they decided to pull the plug.","This sentence is non check-worthy as it only contains a past tense statement about an action taken by an unidentified 'they', without any factual claims or specific details that could be fact-checked."
7836,1,0.0,Well Mr. Nixon has stated the record inaccurately in regard to the depressed area bill.,"This sentence does not contain any factual claims that are checkworthy. It only mentions an inaccurate statement made by Mr. Nixon, but it does not provide any details about the inaccuracy or the depressed area bill."
8976,1,0.0,It at the John doesn't quite realize - he's never held an executive position of that kind.,This sentence is non-checkworthy as it is an opinion and does not contain any factual claims.
13925,1,0.0,"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years.",This sentence does not contain any factual claims that are checkworthy. It only expresses the speaker's actions and the opinions of experts.
25509,1,0.0,"And what I have to say about this is, many times -- and this has to do with the Philippines, also, I know there are things there in the Philippines that do not look good to us from the standpoint right now of democratic rights, but what is the alternative?","This sentence is non check-worthy as it contains subjective statements and opinions, and does not contain any factual claims that are salient to the general public."
13204,1,0.0,I completely sustained the treaty.,This sentence is non-checkworthy as it is a subjective statement and does not contain any factual claims.
24294,1,0.0,That's pennies on the dollar compared to renewing the cold war.,This sentence contains an opinionated statement 'that's pennies on the dollar' and a comparison 'compared to renewing the cold war' which is subjective in nature. It does not contain any factual claims that can be checked using publicly available information.
3280,1,0.0,The White House did not uh - prevent the release of that report.,This sentence is non check-worthy as it only contains a negative statement about the White House's actions without any factual claim.
9017,1,0.0,"On the Amendment that you mentioned, I abandoned it 15 years ago.",This sentence is non-checkworthy as it only contains an opinion-centered statement about the speaker abandoning an amendment 15 years ago. There is no factual claim that can be checked using publicly available information.
19387,1,0.0,"So I think the American people, including the Perot supporters, know that I have had a consistent record in favor of campaign finance reform, and I will continue to have.",This sentence is non-checkworthy as it only contains a subjective statement about the perception of the American people and the speaker's intention to continue supporting campaign finance reform in the future.
24377,1,0.0,"He says don't do it, but the policies he's expounding of putting conditions on M.F.N."," {""score"": 0, ""reasoning"": ""This sentence does not contain any factual claims that are checkworthy. It only expresses an opinion ('He says don\'t do it') and a statement about an action ('putting conditions on M.F.N.'), which is not a factual claim but rather a description of a policy.""}"
9810,1,0.0,"In fact, he doubled it.",This sentence only contains a statement about an action (doubled it) without any factual information about what was doubled or by how much. It is a non-checkworthy statement.
33375,1,0.0,Hillary Clinton wanted the wall.,"This statement is not checkworthy as it is a false claim. Hillary Clinton did not want a wall, she opposed Donald Trump's proposed wall along the US-Mexico border during her 2016 presidential campaign."
13252,1,0.0,"Now, looking to the U-2 flights, I would like to point out that I have been supporting the President's position throughout.","This sentence does not contain any factual claims that are checkworthy. It only expresses the speaker's support for the President's position, which is subjective and opinion-centered."
6048,1,0.0,"We've got to do both, and that's exactly what my plan does.","This sentence does not contain any factual claims that are checkworthy. It is a subjective statement about a plan, and does not provide any specific information that can be fact-checked."
24015,1,0.0,"Well, Sander, that's a good question, and the answer is: for 40-some years we kept the peace.",This sentence is non check-worthy as it only contains a subjective statement 'we kept the peace' and does not contain any factual claims that can be checked using publicly available information.
33200,1,0.0,"And the court didn't accept that reasonable regulation, but they've accepted many others.","This sentence does not contain any factual claims that are checkworthy. It only mentions the court's acceptance or rejection of regulations, which are subjective and opinion-centered statements."
12602,1,0.0,It contains twenty-five percent of all the members of the General Assembly.,"This sentence is non check-worthy as it contains a subjective claim about the percentage of members in the General Assembly, which cannot be fact-checked using publicly available information."
32109,1,0.0,"Not -- well, we turned over 35,000, so...","Incomplete and contains multiple negations, making it difficult to determine if it contains any factual claims. Additionally, it appears to be a fragmented statement, likely taken out of context."
10629,1,0.0,Senator Obama has never taken on his leaders of his party on a single issue.,This sentence is non-checkworthy as it is an opinionated statement about Senator Obama's actions and does not contain any factual claims that can be verified using publicly available information.
29511,1,0.0,"But you will learn more about Donald Trump by going down to the federal elections, where I filed a 104-page essentially financial statement of sorts, the forms that they have.","This sentence does not contain any factual claims that are checkworthy. It only mentions that Donald Trump filed a financial statement with the federal elections, which is a trivial factual claim. There is no publicly available information that can be used to fact-check this statement."
17581,1,0.0,And I think that most of our people -- this is why we had a 25-percent tax cut across the board which maintained the same progressivity of our tax structure in the brackets on up.,"This sentence does not contain any factual claims that are checkworthy. It only mentions a tax cut and the fact that it maintained the same progressivity, which is a subjective assessment of the tax policy."
29990,1,0.0,"And we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information.",This sentence does not contain any factual claims that are checkworthy. It only mentions 'one of their preferred methods' which is subjective and not verifiable with publicly available information.
7841,1,0.0,We passed a bill again this year in the cong- in the Senate and it died in the Rules Committee of the House of Representatives.,This sentence is non-checkworthy as it only mentions an event that happened in a legislative body and does not contain any factual claims that can be verified using publicly available information.
18699,1,0.0,I've been fighting for proliferation the entire time -- anti-proliferation the entire time I've been in the Congress.,"This sentence contains multiple claims, but they are not factual or salient to the general public. The term 'proliferation' and 'anti-proliferation' are subjective and can be interpreted differently by different people. Without more context, it is impossible to fact-check these claims using publicly available information."
17108,1,0.0,"But, as I said, we have the rate of increase in government spending down to 6 percent.",This sentence is non-checkworthy as it only contains an opinionated statement about the rate of increase in government spending being down to 6 percent.
29303,1,0.0,"The biggest one, a multinational one known as CAFTA, I voted against.","This sentence contains a factual claim about the speaker's voting record, but it is not check-worthy because it is not salient to the general public. The speaker is referring to a specific multinational trade agreement called CAFTA, which may not be widely known or relevant to most people. Therefore, it does not meet the criteria for a check-worthy claim."
3154,1,0.0,Mr. Ford hasn't moved on this.,"This sentence does not contain any factual claims that are checkworthy. It only expresses a subjective statement about Mr. Ford's actions or feelings, which cannot be fact-checked using publicly available information."
94,1,0.0,"And as the governor of Massachusetts knows, there was no evidence that governor - that Mr. Noriega was involved in drugs, no hard evidence until we indicted him.",This sentence is non-checkworthy as it only contains an opinionated statement about the absence of evidence and a subjective claim about when the evidence was found. There is no factual claim that can be checked using publicly available information.
6574,1,0.0,President Bush has taken -- he's the only president in history to do this.,This sentence contains a subjective statement 'he's the only president in history to do this' which cannot be fact-checked using publicly available information.
16615,1,20.0,"The last year I was in office uh - our budget was - was actually less than it was a year before, uh which showed a great uh improvement.","This sentence contains a claim about a budget improvement between two specific years in the past. However, without access to the actual budget figures for those years, it is impossible to fact-check this claim with publicly available information. Therefore, it receives a low check-worthiness score."
17858,1,0.0,Today it is up a plus 4 percent.,This sentence is non check-worthy as it only contains a subjective statement 'it is up a plus 4 percent' without any factual information or quantifiable claims.
18096,1,0.0,"As a matter of fact, this is a global effort.",This sentence is non-checkworthy as it is a subjective statement and does not contain any factual claims.
11000,1,0.0,"Number one, let me just repeat, if you've got a health care plan that you like, you can keep it.",This statement is a repetition of a political campaign promise made by former President Barack Obama during his re-election campaign in 2012. The statement is subjective and opinion-centered as it is based on the speaker's interpretation of what people 'like' regarding their healthcare plans. It is not factual or salient to the general public as it does not contain any verifiable claims or statistics.
27709,1,0.0,In Egypt we stood on the side of democracy.,This sentence is non-checkworthy as it is an opinion statement and does not contain any factual claims.
19868,1,0.0,That's one of the big reasons I vetoed it.,This sentence is non check-worthy as it only contains a statement about a specific action taken by an individual (the veto) and does not contain any factual claims that are salient to the general public.
2869,1,0.0,"As a matter of fact, uh - I've never advocated any cut of $15 billion in our defense budget.","This sentence is a denial of a specific claim, but it does not contain any factual claims that can be checked. It is a non-checkworthy statement."
17123,1,0.0,It was $200 billion deficit instead.,"This sentence only contains a factual claim about a monetary amount, but it is not check-worthy because it is not salient to the general public and does not provide any context or information that can be fact-checked using publicly available information."
34247,1,0.0,"And a lot of this is because of Hillary Clinton, because what's happened is, by fighting Assad, who turned out to be a lot tougher than she thought, and now she's going to say, oh, he loves Assad, she's -- he's just much tougher and much smarter than her and Obama.","This sentence is non check-worthy as it contains subjective statements and opinions about Hillary Clinton and Bashar al-Assad, and there is no factual claim that can be objectively verified."
29953,1,0.0,"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.","This sentence does not contain any factual claims that are check-worthy. It only mentions past actions (You were after him, You even sent out pictures) without providing any specific facts or details about who 'him' is or what 'certain garb' refers to. Therefore, it is non-check-worthy."
23414,1,0.0,I have a plan to cover those folks.,"This sentence does not contain any factual claims that are checkworthy or salient to the general public. It only contains a vague statement 'I have a plan' and a subjective term 'folks', which does not provide enough information to fact-check."
14396,1,0.0,"We've never let the Congress and the Foreign Relations, Senate Intelligence Committees see them.","This sentence contains a claim about withholding information from specific committees in Congress and the Senate. However, it is not clear who 'we' refers to or what information is being withheld. Without more context or identifiable sources, it is impossible to fact-check this claim using publicly available information."
10555,1,0.0,"Now, with respect to Fannie Mae, what Senator McCain didn't mention is the fact that this bill that he talked about wasn't his own bill.",This sentence is non-checkworthy as it only contains an opinion about Senator McCain's actions and does not contain any factual claims that can be checked using publicly available information.
27673,1,0.0,And I -- I don't blame the administration for the fact that the relationship with Pakistan is strained.,This sentence expresses an opinion and does not contain any factual claims that can be checked.
2612,1,0.0,"You know, this is where budgets matter, because budgets reflect choices.",This sentence is non-checkworthy as it contains subjective statements and does not contain any factual claims that can be checked using publicly available information.
465,1,0.0,"As I've seen abortions sometimes used as a birth control device, for heavens sakes.",This sentence expresses an opinion and contains no factual claims that can be checked using publicly available information.
574,1,10.0,"I think it take fresh leadership now, and an understanding of those forces of change to provide the kind of strength that we need, and perhaps the vice president can explain what he was doing when he supported the trading of arms to terrorist nation, and his involvement in Panama and that endorsement of Mr. Macros.","This sentence contains several opinionated statements and questions, making it non-checkworthy. The claims about the vice president's involvement in arms trading to a terrorist nation and his endorsement of Mr. Macros are not factual and lack publicly available information to fact-check."
24500,1,0.0,"Our funding for recovery is up, recovering the addicts.","This sentence is non check-worthy as it only contains a subjective statement'recovering the addicts' and a statement about funding being 'up', which is a trivial factual claim."
23199,1,0.0,"And plus, we cut taxes for everybody.","This sentence is non-checkworthy as it only contains a statement about tax cuts for everybody, which is a trivial factual claim."
32469,1,0.0,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump.",This sentence is non-checkworthy as it contains no factual claims and is focused on speculation and opinion.
29152,1,0.0,So many hundreds and hundreds of companies are doing this.,"This sentence is non check-worthy as it contains a vague and subjective claim about 'hundreds and hundreds' of companies doing something, without specifying what exactly is being done or providing any quantifiable data."
6021,1,0.0,"Because of previous agreements, their goods and products come into our country for free.","This sentence is non check-worthy as it only contains a statement about previous agreements, which are subjective and not factual or salient to the general public."
22887,1,0.0,"It works when we make sure they've got housing, like we have done in the last military budgets.",This sentence is non check-worthy as it only contains a subjective statement 'it works' and a statement about military budgets which is a factual statement but not salient to the general public.
8464,1,0.0,It failed to came to the floor of the House of Representatives.,"This sentence is non-checkworthy as it only contains a past tense verb and a preposition, and it does not contain any factual claims that can be verified using publicly available information."
6786,1,0.0,"And as President Kennedy said when he ran for president, he said, ""I'm not running to be a Catholic president.","This sentence contains a quote from President Kennedy, but it does not contain any factual claims that are checkworthy. The statement 'I'm not running to be a Catholic president' is an opinion or statement of intent from President Kennedy, and it does not provide any factual information that can be verified."
16868,1,0.0,My average in two years is twenty-six.,"This sentence is non check-worthy as it contains a subjective claim about an average, which is not publicly verifiable."
16764,1,0.0,"In addition, the jobs would not be available right now.","This sentence is non check-worthy as it only contains a statement about the present availability of jobs, which is a trivial factual claim."
16589,1,0.0,And we cut those three hundred - uh agencies and so forth down substantially.,"This sentence does not contain any factual claims that are checkworthy. It only mentions the number of agencies being cut down, but the specific number and which agencies are not mentioned, making it a non-checkworthy statement."
2200,1,0.0,Benefits were not affected at all.,"This sentence is non check-worthy as it only contains a negative statement about benefits being unaffected, which is a subjective claim and does not provide any factual information that can be verified using publicly available data."
13917,1,0.0,And I got a long history of doing that.,This sentence is non-checkworthy as it only contains a subjective statement about the speaker's past actions.
13203,1,0.0,"Therefore that treaty does not commit the United States to defend anything except Formosa and the Pescadores, and to deal with acts against that treaty area.","This sentence is non-checkworthy as it only contains a statement about the content of a treaty, which is a subjective and factual claim that can be easily verified by checking the text of the treaty itself. It does not provide any new or salient information to the general public."
27691,1,0.0,We're also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.,This sentence contains subjective statements and does not contain any clear factual claims that can be checked using publicly available information.
2424,1,0.0,"Of course, we don't have Medicare, but we didn't cut Medicare by $716 billion.","This sentence is non-checkworthy as it contains a subjective statement 'Of course, we don't have Medicare' and a statement about not cutting Medicare which is a trivial factual claim."
22891,1,0.0,And by that I mean we're moving troops out of Korea and replacing them with more effective weapons.,This sentence is non check-worthy as it only contains an opinion-centered statement and a vague claim about'more effective weapons' without any specifics or facts.
10350,1,0.0,"I was able also to get our schools ranked number one in the nation, so 100 percent of our kids would have a bright opportunity for a future.",This sentence is non-checkworthy as it contains a subjective claim ('bright opportunity for a future') and an unverifiable claim ('ranked number one in the nation').
27105,1,0.0,"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.",This sentence contains no factual claims and is primarily opinion-based. It is a statement about a governor's suggestion and the speaker's interpretation of that suggestion as'mission creep' or'mission muddle'. These are subjective opinions and not verifiable facts.
10822,1,0.0,Senator Obama has never taken on his party leaders on a single major issue.,This statement is opinion-based and does not contain any factual claims that can be verified using publicly available information.
20466,1,0.0,The administration did not deal with it.,"This sentence is non-checkworthy as it only contains a statement about an action that was not taken, which is a subjective and opinion-centered statement. There is no clear factual claim that can be checked using publicly available information."
22032,1,0.0,The reason Medicare and Medicaid are a mess is we froze them.,This sentence contains an opinionated statement 'a mess' and 'we froze them' is not a factual claim that can be verified using publicly available information.
10639,1,0.0,Do you know that Senator Obama has voted for -- is proposing $860 billion of new spending now?,"This sentence contains a question and a potential claim about Senator Obama's actions, but it is not clear enough to fact-check. The amount of $860 billion is mentioned, but it is not clear whether it is a factual claim or a hypothetical statement. Additionally, the sentence does not provide any context about when or where this spending is supposed to occur. Therefore, it is not check-worthy."
19531,1,0.0,They didn't get the tanks from this administration because we were nation building.,"This sentence contains a subjective statement 'we were nation building' which is an opinion and not a fact. Therefore, it is not check-worthy."
32664,1,0.0,She talks in favor of the rebels.,This sentence is non-checkworthy as it only contains a subjective statement about someone's opinion.
2873,1,0.0,"When Ronald Reagan won the Texas primary election, Mr. Ford added back another one and a half billion dollars.","This sentence contains a factual claim, but it is not checkworthy because it is not publicly verifiable. The amount of money Mr. Ford added back is not mentioned in any publicly available sources, and there is no evidence to support this claim."
8465,1,0.0,It was killed in the Rules Committee.,This sentence is non check-worthy as it only contains a past tense verb and does not contain any factual claims that can be verified using publicly available information.
9018,1,0.0,"And I have said freely, all over this country, that it was a mistake for me or anyone to ever try to put the Judeo-Christian heritage of this country, important as it is, and important as my religious faith is to me - it's a very deeply personal matter.","This sentence is non-checkworthy as it is a subjective statement about the speaker's personal religious beliefs and experiences, and does not contain any factual claims that can be verified using publicly available information."
5896,1,0.0,"And it's not the fact -- it's not the fact that Senator Obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more, and he had a long association with him.","This sentence does not contain any factual claims that are check-worthy. It only mentions the opinions and associations of Senator Obama and the person he is associated with, and does not provide any specific facts or statistics that could be fact-checked."
14179,1,0.0,"But I was wrong because I thought the tax compromise, going along with 1 Democratic tax increase, would help the economy.",This sentence is non-checkworthy as it contains a subjective statement 'I was wrong' and an opinion 'help the economy' which cannot be fact-checked using publicly available information.
30169,1,0.0,"And Sean Hannity said -- and he called me the other day -- and I spoke to him about it -- he said you were totally against the war, because he was for the war.","This sentence contains a claim about a conversation between two individuals, which cannot be fact-checked using publicly available information."
5660,1,0.0,I oppose subsidies for ethanol because I thought it distorted the market and created inflation; Senator Obama supported those subsidies.,This sentence contains two opinion-based statements: 'I oppose subsidies for ethanol' and 'Senator Obama supported those subsidies'. Opinions cannot be fact-checked and are not checkworthy.
9214,1,0.0,And we would have lost a million jobs.,"This sentence is not check-worthy as it only contains a speculative statement about potential job losses, which cannot be fact-checked using publicly available information."
33730,1,0.0,"And they actually fact checked, and they said I was right.",This sentence does not contain any factual claims that can be checked using publicly available information. It only states that someone fact-checked a claim and found it to be correct.
24757,1,0.0,"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.",This sentence is non-checkworthy as it only contains a statement about the actions of a president and does not contain any factual claims that can be verified using publicly available information.
12698,1,0.0,"By cutting off trade, by cutting off our diplomatic relations as we have, we will quarantine this regime so that the people of Cuba themselves will take care of Mr. Castro.","This sentence is non check-worthy as it contains subjective statements and opinions, and no factual claims are made."
28987,1,0.0,And you bet we're gonna take a trillion dollars of your own money and let you invest it under safe guidelines so you get a better rate of return on the money than the paltry 2% that the federal government gets for you today.,"This sentence is non-checkworthy as it contains no factual claims that can be verified using publicly available information. It is an opinionated statement about the potential return on investment and the actions of the government, which cannot be fact-checked."
21561,1,0.0,I've worked on these things for 12 years and I'm the only person up here who hasn't been part of Washington in any way for the last 20 years.,This sentence contains subjective statements and does not make any factual claims that can be checked using publicly available information.
1665,1,0.0,And housing has begun to rise.,"This sentence is non-checkworthy as it only contains a statement about a current trend, which is subjective and not factual enough to be checked."
23992,1,0.0,"Taxing people over $200,000 will not get you $150 billion.","This sentence contains a factual claim, but it is not check-worthy because it is not salient to the general public. The amount of revenue generated by taxing people over $200,000 is not a widely known or significant fact."
13012,1,0.0,There are only three left.,"This sentence only contains a statement about a number, which is a trivial factual claim. It does not contain any salient factual information that would be of interest to the general public."
32446,1,0.0,"Soros, who's a friend of hers, took a massive deduction.","This sentence does not contain any factual claims that are checkworthy. It only mentions a friendship between two individuals and a tax deduction, which is a trivial factual claim."
32692,1,0.0,And Iran is killing ISIS.,This statement is not checkworthy as it is an opinion and a claim that is not factual or salient to the general public. There is no publicly available information to fact-check regarding Iran's actions towards ISIS as the situation is complex and constantly evolving.
34056,1,0.0,They concluded there was no case; he said the FBI was rigged.,This sentence contains opinion-centered statements and does not contain any factual claims that are salient to the general public.
29266,1,0.0,"We invested in a solar company, our country.",This sentence is non-checkworthy as it only contains a subjective statement 'our country' and an investment claim which is not factual enough to be checked.
16590,1,0.0,We eliminated two hundred and seventy-eight of them.,"This sentence is non check-worthy as it only contains a factual claim about eliminating a specific number of items, but it does not provide any context or information about what was eliminated or why it was eliminated. Without further context, it is impossible to fact-check this claim using publicly available information."
33022,1,0.0,"I think it's such a great question, because energy is under siege by the Obama administration.",This sentence expresses an opinion and does not contain any factual claims that are checkworthy.
3457,1,0.0,"But the point is -- the point is, we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package.",This sentence is non-checkworthy as it only expresses an opinion about the significance of a political event and does not contain any factual claims.
30160,1,0.0,The record does not show that.,This sentence does not contain any factual claims that are checkworthy as it is a negative statement that only indicates the absence of information in a record.
32908,1,0.0,"She didn't answer it, because when Ambassador Stevens...","This sentence is non check-worthy as it only contains a past tense action and does not contain any factual claims. Therefore, it would receive a score of 0. The reasoning is that the sentence does not provide any information that can be fact-checked using publicly available information."
25882,1,0.0,"I mean, we've cut defense spending too much in the first place.",This sentence expresses an opinion and does not contain any factual claims that can be checked using publicly available information.
33793,1,0.0,"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice.""","This sentence is non check-worthy as it contains no factual claims that are salient to the general public. It only mentions Osama bin Laden and the 'Celebrity Apprentice,' but the statement about him hosting the show during the raid is an opinion and not a fact."
12316,1,0.0,"I think we need to be more even-handed, as evidently 99 senators -- I think it was 99 senators supported that position.",This sentence is non check-worthy as it only contains an opinion-centered statement and a vague reference to a number of senators without providing any factual information about their identities or the position they supported.
32306,1,0.0,"First of all, Captain Khan is an American hero, and if I were president at that time, he would be alive today, because unlike her, who voted for the war without knowing what she was doing, I would not have had our people in Iraq.","This sentence contains subjective statements and opinions about Captain Khan, the president, and the war in Iraq. It does not contain any factual claims that can be checked using publicly available information."
29965,1,0.0,"Because I settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it's just one of those things.","This sentence is non-checkworthy as it contains no factual claims that can be verified using publicly available information. It is an opinionated statement about a lawsuit settlement and the context of the lawsuit itself is not provided, making it impossible to fact-check."
32350,1,0.0,"It's been debunked, but it never stops him from saying whatever he wants to say.",The sentence only contains opinion-centered statements and does not contain any factual claims that can be verified using publicly available information.
14325,1,0.0,"We told him that we wouldn't get involved with his border dispute, and we've never revealed those papers that were given to Ambassador Glaspie on July the 25th.","This sentence does not contain any factual claims that are checkworthy. It only mentions past actions and the existence of papers, which are not publicly verifiable facts."
24018,1,0.0,I have cut defense spending.,"This sentence is non-checkworthy as it only contains a statement about an action taken by a specific person (the speaker), which is not factual and not publicly verifiable."
13515,1,0.0,"Secondly, the economic growth of the Soviet Union is greater than ours.","This statement is not checkworthy as it is an opinion and a comparison between two countries' economic growths, which cannot be objectively determined with publicly available information."
12014,1,0.0,There's a lot of talk about trigger locks being on guns sold in the future.,"This sentence expresses a general trend or topic of conversation, but it does not contain any specific factual claims that can be checked. It is more of a statement about what people are discussing, rather than a factual claim itself."
