event_id,claim,label,check_worthiness
269345,"Alexander Soros said he made the ultimate decision to pick U.S. Sen. Kamala Harris, D-Calif., as 2020 Democratic presidential candidate Joe Biden's running mate. ",0,1.0
269570,"A flyer created by antifa called on “comrades” to disguise themselves as supporters of U.S. President Donald Trump and riot on Nov. 4, 2020, a day after U.S. elections, so that the media and the police would blame Trump supporters for the violence. ",0,1.0
269610,GOP congressional candidate DeAnna Lorraine tweeted praise for accused Kenosha shooter Kyle Rittenhouse.,2,1.0
269614,"Former U.S. White House Press Secretary Sarah Sanders said Donald Trump told her to take ""one for the team"" after North Korea's leader, Kim Jong-un, apparently winked at her.",2,1.0
269621,Democratic U.S. presidential nominee Joe Biden touted University of Alabama football coach Nick Saban's endorsement on Facebook. ,0,1.0
269813,"In August 2020, 27 former Republican members of Congress endorsed Joe Biden for President of the United States.",2,1.0
269827,"In July 2020, U.S. President Donald Trump said ""anarchists"" in cities across the country were throwing cans — and bags — of soup at police. ",2,1.0
269830,"Attorney John Pierce, who is representing 17-year-old Kyle Rittenhouse, said in a tweet his client will ""go down in history"" for starting a second American Revolutionary War. ",2,1.0
269902,"U.S. Congressional candidate Marjorie Taylor Greene shared an image of herself posing with a gun in front of an image of ""The Squad"" on Facebook. ",2,1.0
270022,A photograph shows a boat that sank during a parade for U.S. President Donald Trump in September 2020. ,0,1.0
270057,"U.S. President Donald Trump called U.S. Sen. Tammy Duckworth ""Lieutenant No Legs"" on social media in 2018. ",0,1.0
270103,"Data displayed on the World Bank's World Integrated Trade Solution (WITS) website in September 2020 proved that dozens of nations imported or exported items labeled ""COVID-19 Test Kits"" in 2018 — more than a year before the pandemic occurred and before COVID-19 even had a name.",0,1.0
270248,Photographs and videos show a blood-red sky over Oregon in late summer 2020. ,2,1.0
270300,"U.S. President Trump acknowledged that COVID-19 is deadlier than the flu in early February 2020, but continued to downplay the pandemic as ""like the flu"" in public. ",2,1.0
270324,"Nelson Mandela said, ""Our world is not divided by race, color, gender, or religion. Our world is divided into wise people and fools. And fools divide themselves by race, color, gender, or religion.""",0,1.0
270423,"The Sturgis motorcycle rally in 2020 resulted in 250,000 COVID-19 coronavirus cases.",1,1.0
270460,"A Black man invented the lightbulb, not “a white guy named Edison,” according to presidential candidate Joe Biden in September 2020. ",0,1.0
270479,"""Antifa"" arsonists have been setting wildfires raging on the West Coast in September 2020.",0,1.0
270597,"The Centers for Disease Control and Prevention advised parents to prepare for a “sudden sleepover” in the event of an emergency, which included COVID-19 outbreaks in schools. ",1,1.0
270666,"Kroger banned its employees from wearing American flag masks, but allowed them to wear BLM masks. ",0,1.0
270674,"The death of retired U.S. Air Force Colonel Joe Jackson, a Medal of Honor recipient, went unmentioned in January 2019.",0,1.0
270696,"During his time in the U.S. Senate, Joe Biden cast two votes 10 years apart — one of them the deciding vote — in favor of legislation that taxed Social Security income.",2,1.0
270836,Netflix CEO Reed Hastings was arrested on suspicion of possessing child pornography. ,0,1.0
270855,"Michigan Gov. Gretchen Whitmer — who has previously spoken out against the U.S. border wall with Mexico — is getting security upgrades at her official residence that include an 8-foot-tall, electrified fence. ",1,1.0
270883,The Trump administration withheld money from a program that covers medical care for sick and injured 9/11 first responders.,2,1.0
270984,An effort is underway to lower the minimum age of consent for sexual activity to age 4.,0,1.0
271004,"A photograph shows a Patagonia clothing tag that reads, ""Vote the Assholes Out."" ",2,0.0
271066,"While the western U.S. was plagued by wildfires in September 2020, maps showed western Canada was experiencing no such fires.",0,1.0
271109,"The so-called “Benadryl Challenge” went viral on TikTok in 2020, challenging teenagers to overdose on the allergy medication to elicit hallucinatory effects, prompting warnings from medical experts over the potential risk of overdose death.",2,1.0
271134,"U.S. Sen. Kamala Harris met with Jacob Blake — who, a meme claimed, ""raped a woman” — and told him that she was “proud of him” in September 2020.",1,1.0
271432,"American tycoon and philanthropist John D. Rockefeller wrote a ""masonic creed"" that started with the sentence: ""We will keep their lives short and their minds weak while pretending to do the opposite.""",0,1.0
271528,Netflix CEO Kim Martin Morrow was arrested on child pornography charges. ,0,1.0
271561,"In 2020, a California wildfire caused by a pyrotechnic device at a baby's gender reveal party caused more property damage than all U.S. Black Lives Matter protests that year combined.",0,1.0
271591,"As of Oct. 1, 2020, Facebook will ban livestreams and videos on their products that “create a music listening experience.”",0,1.0
271676,U.S. President Donald Trump said the military didn't have any ammunition when he took office.,2,1.0
271679,McDonald's removed American flags from its restaurants nationwide in order to support antifa and the Black Lives Matter movement. ,0,1.0
271770,"In September 2020, Kohl's announced it would begin selling a line of Black Lives Matter merchandise. ",1,1.0
271774,"A video shows 2020 Democratic presidential candidate Joe Biden waving to an empty field after exiting a plane in Tampa, Florida. ",0,1.0
271818,"U.S. President Donald Trump stated ""exploding trees"" played a role in West Coast wildfires.",2,1.0
29255,Female athletes competing at the Olympics are getting pregnant just so they can abort the baby and by so doing enhance their performance through hormone doping.,1,1.0
29290,"Rep. Joe Barton said ""wind is a finite resource and harnessing it would slow the winds down, which would cause the temperature to go up.""",1,1.0
32300,A photograph shows a new home invasion technique featuring rubber bands and door handles.,1,1.0
38283,Photographs shows dozens of bomb-sniffing dogs killed by a security company in Kuwait.,1,1.0
46159,"A circulating list of nine historical ""facts"" about slavery accurately details the participation of non-whites in slave ownership and trade in America.",1,1.0
47242,Donald Trump donated Play-Doh brand modeling clay to Louisiana flood victims.,1,1.0
49553,The Red Cross gave out meager and unappetizing meals to Louisiana flood victims.,1,1.0
98608,A 31-year-old British woman died of ‘cannabis poisoning’ in October 2013.,1,1.0
99897,"Walmart placed a sign urging kids to ""own the school year like a hero"" right over a gun display.",1,1.0
99934,The Justice Department offered Hillary Clinton a plea deal in mid-2017 after reopening an investigation into her handling of classified material on a private server.,1,1.0
100102,"In August 2017, the Texas House of Representatives passed a bill that would force women to purchase ""rape insurance.""",1,1.0
100933,A bust of Abraham Lincoln was vandalized in Chicago in protest of confederate statues.,1,1.0
105619,A social media meme accurately lists U.S. government assets deployed by President Trump to aid Puerto Ricans in the aftermath of Hurricane Maria.,1,1.0
106062,"We investigated a number of hoaxes, rumors, and conspiracy theories associated with a mass shooting on the Las Vegas strip on 1 October 2017.",1,1.0
106824,Energy drinks caused an expectant father to lose a large portion of his skull.,1,1.0
107413,California Governor Jerry Brown signed a law allowing convicted felons to vote while still in prison.,1,1.0
117385,Former Alabama judge Roy Moore authored a chapter in a 2011 textbook arguing that women should not hold political office,1,1.0
119677,"""Antifa"" admitted to pouring concrete on train tracks causing an Amtrak train to derail.",1,1.0
122287,"Donald Trump said ""Politics is boring, but more importantly, there's no money in it"" in a 1990 interview.",1,1.0
122423,"In August 2017, when tensions between President Trump and Senate Majority Leader Mitch McConnell were at their highest, the latter blew off an invitation to meet with the president because he had a haircut appointment.",1,1.0
130594,Donald Trump intervened to stop a bat-wielding mugger in New York City in 1991.,1,1.0
133880,Rep. Mark Amodei reported high-school student Noah Christiansen to his school for cursing during a phone call concerning gun safety legislation.,1,1.0
139035,"Albert Einstein said ""World War IV would be fought with sticks and stones.""",1,0.0
140194,Samuel Beckett used to drive a teenaged André the Giant to school when they lived in a small French village.,1,1.0
142625,Anthropologist Jane Goodall likened Donald Trump's actions to primates engaging in dominance behavior.,1,1.0
144591,"The ""Deodorant Challenge"" is ""sweeping"" schools and playgrounds as of May 2018.",1,1.0
145857,A video shows a group of ducks patiently waiting at a traffic light.,1,1.0
150157,Under Armour garments are more flammable than other garments of their type.,1,1.0
150474,News media outlets misrepresented a photograph of a two-year-old migrant girl whose mother was arrested at the U.S-Mexico border as depicting an instance of family separation.,1,1.0
151398,Justice Anthony Kennedy suddenly resigned from the Supreme Court as part of a deal to shield his son from ongoing Russian investigations.,1,1.0
152015,"In a 2018 rally, President Trump compared his mouth to Elton John’s organ, adding that the brain is “hopefully attached to the mouth.”",2,1.0
153281,A 17-year-old girl named Alyssa Carson is being trained by NASA to become an astronaut.,1,1.0
153604,"San Francisco is registering ""illegal aliens"" to vote.",1,1.0
154179,Missouri Republicans passed a bill to lower the minimum wage in St. Louis from $10 an hour to $7.70.,2,1.0
154883,"The Trump re-election campaign is responsible for a surge in orders of ""Trump 2020"" flags and banners produced in Chinese factories, just before the imposition of U.S. tariffs.",1,1.0
154964,One oyster can filter more than 50 gallons of water in 24 hours.,2,1.0
155705,A video shows dozens of spiderlings dispersed from their mother after she was squashed with a broom.,2,1.0
156797,A photograph shows a newborn child who weighed 8.6 kg (18.96 lbs.) at birth.,1,1.0
157431,A video shows an abnormally large leatherback turtle on a beach.,1,1.0
157554,"Americans Jay Austin and Lauren Geoghegan were killed in Tajikistan while cycling through ""Isis territory"" in order to vindicate their belief in human kindness.",1,1.0
157606,William Harvey Carney was the first African-American serviceman to be awarded the Medal of Honor.,2,1.0
158176,"A man named Robert Smalls escaped slavery, along with his family and other slaves, by stealing a Confederate ship and was later elected to the U.S. House of Representatives.",2,1.0
158697,"Verizon Wireless limited the Santa Clara County Fire Department's data access by ""throttling"" their service in the midst of a wildfire.",2,1.0
164131,"Maya Angelou was raped when she was a child, and after the man responsible was found dead, she refused to speak for nearly 5 years.",2,1.0
164259,"After an off-duty police officer shot Brian Hundley, a jury found the officer had acted negligently and lied about the event, but Judge Brett Kavanaugh overturned the finding.",1,1.0
164582,The student union at the University of Manchester instituted a ban on audible clapping during their events.,1,1.0
165262,"Former President Jimmy Carter said ""America has no functioning democracy at this moment.""",1,1.0
166337,The school shooting rate in non-Christian Japan is vastly lower than that of mostly Christian Texas.,2,1.0
166550,"Cardinal George Pell, who has been charged with sexual abuse, once said that abortion was ""a worse moral scandal than priests sexually abusing young people.""",2,1.0
167091,President Donald Trump and Jared Kushner have used their public offices to manipulate Gulf countries for personal gain.,1,1.0
167971,Uber and Lyft offer voters free rides to the polls on Election Day.,1,1.0
168283,A 9-year-old girl was paralyzed as a result of receiving a flu shot.,1,1.0
168333,News media claims of bombs sent by mail to the Clintons and Obamas were false because USPS doesn't deliver mail to persons under Secret Service protection.,1,1.0
169282,"Undercover video footage shows that Beto O'Rourke campaign staff illegally used campaign resources to provide food, supplies and transportation to Central American migrants.",1,1.0
169406,"The entire Central American migrant caravan rejected Mexico's offer of jobs, medical care and education.",1,1.0
169579,Armed Black Panthers lobbied for Georgia gubernatorial candidate Stacey Abrams and attempted to intimidate residents into voting for her.,1,1.0
170611,"Clint Eastwood said ""one day we will realize that the Barack Obama presidency was the biggest fraud ever perpetrated on the American people.”",2,1.0
171145,A Broward County employee witnessed elections staff filling out blank absentee ballots.,1,1.0
171305,Parkland Shooter Nikolas Cruz registered to vote as a Republican from jail.,2,1.0
171734,Boiling menstrual pads and drinking the water to get “high” or “drunk” is an alarming new trend amongst Indonesian teens. ,1,1.0
174717,"President Donald Trump, in applying for permission to build a wall at his golf course in Ireland, warned against the threat of coastal erosion caused by global warming.",1,1.0
176157,"President Donald Trump's administration auctioned 150,000 acres of public land off in December 2018, making that land open to fracking activities.",1,1.0
176854,"A list of chemicals, written as if they were ingredients on a food label, accurately depicts the chemical composition of a banana. ",2,1.0
179133,DC Comics is publishing a series depicting Jesus Christ living with a superhero.,2,1.0
179922,Arkansas landlord Annette Cowen informed tenants at her rental properties they could face eviction if they failed to pay rent as a result of lacking the income provided by government housing subsidy programs.,2,1.0
180127,Three cats in Wyoming were diagnosed with the bubonic plague.,2,1.0
180598,"A photograph shows Martin Luther King Jr. in the back seat of a police car, along with a dog that was put there by officers an attempt to intimidate him.",1,1.0
180795,Nathan Phillips falsely claimed to be a U.S. military veteran who served in the Vietnam War.,1,1.0
181491,Roger Stone once marketed 'Hillary for Prison' merchandise. ,2,1.0
184631,"Donald Trump, Jr. referred to teachers as ""losers"" at a campaign event.",2,1.0
189428,A map demonstrates the population disparity between densely populated Los Angeles County and much of the U.S.,2,1.0
189561,A photograph showing U.S. President Donald Trump awarding a purple heart to a wounded veteran went unreported by the mainstream news media. ,2,1.0
189613,"Nancy Pelosi announced a ""scheme"" to ""take down Donald Trump in 2020"" by lowering the voting age.",0,1.0
192317,"FDNY Firefighter Michael O'Connell asked the internet for help in locating the helmet he wore on 9/11, which had been stolen from his home.  ",2,1.0
193101,Razor blades were found in gas-pump handles in Michigan.,2,1.0
193910,"The Australian government's Threatened Species Strategy has as one of its aims the culling of 2 million feral cats by 2020, largely using a sausage bait carrying a lethal toxin. ",2,1.0
194105,Immigrants who illegally crossed into the U.S. at the Mexico border are the cause of measles outbreaks in 2019 in the U.S.,0,1.0
194670,A document discovered in May 2019 reveals that Donald Trump's IQ was measured at 73 during his high school years. ,0,1.0
195981,More than 50% of respondents to a survey from Civic Science said that Arabic numerals should not be taught in school.,2,1.0
196362,WWE wrestler Ric Flair was declared brain dead on 16 May 2019. ,0,1.0
196641,Taco Bell's cinnamon twists are made from deep-fried rotini pasta. ,0,1.0
197103,"President Trump declared on 'Fox & Friends' that 'I am in charge, this is my country, and I will do as I please.'",0,1.0
197115,A group of Somali teenagers used hammers to physically attack and injure several passersby at a train station in Minneapolis in May 2019. ,0,1.0
197230,U.S. President Obama accepted $21.6 million in illegal foreign donations to his 2012 re-election campaign.,0,1.0
197932,"U.S. President Donald Trump said he liked ""the sun better than the artificial non-sun"" during a rally.",1,0.0
198219,"A video captures an experiment in which immersing an egg in soda for 24 hours dissolved its shell and turned the egg into a rubbery, squeezable substance. ",0,1.0
200507,A photograph shows a huntsman spider eating a pygmy possum. ,2,1.0
200550,"In June 2019, Ecuador's government announced a plan for U.S. military aircraft to use the Galápagos Island of San Cristóbal for refueling. ",2,1.0
200696,"Stormy Daniels wrote a ""suicide note"" admitting she lied about having an affair with Donald Trump before she committed suicide.",0,1.0
201265,"Young people are growing ""horns"" in the base of their skulls from looking down at cellphone screens.",1,0.0
202982,U.S. President Donald Trump said American Revolutionary War troops took over airports.,2,1.0
203665,A city in U.S. Rep. Ilhan Omar’s congressional district voted to eliminate the pledge of allegiance before city council meetings.,1,1.0
204620,U.S. Rep. Ilhan Omar became a naturalized U.S. citizen before First Lady Melania Trump did. ,1,1.0
204964,"U.S. Rep. Alexandria Ocasio-Cortez started ""chain migration"" deportation proceedings against First Lady Melania Trump and her parents.",0,1.0
205882,A video shows PBS children's TV host Mr. Rogers addressing the nation after 9/11.,2,1.0
208068,"The Dayton, Ohio, mass shooting suspect ""Connor Betts"" is or has assumed the identity of the same Connor Betts who died in Connecticut in 2014. ",0,1.0
208341,Authorities warned about more attacks on Walmart and Target stores in El Paso after a mass shooting there in August 2019.,0,1.0
208855,"A photograph of U. S. President Donald Trump and first lady Melania Trump shows them with a baby who was orphaned by the August 2019 El Paso, Texas, mass shooting. ",2,1.0
209842,"U.S. President Donald Trump tweeted that he loves the Chinese people ""just as I love Melania or Ivanka!""",0,0.0
210946,"On Aug. 21, 2019, U.S. President Donald Trump articulated a belief that he is ""the chosen one,"" the ""King of Israel,"" or the ""second coming of God.""",0,1.0
211377,The toy company Hasbro acquired Death Row Records. ,2,1.0
212255,"Lee de Forest, the ""father of radio,"" proclaimed that a man-made moon voyage will never occur.",2,1.0
212890,A social media post describes volunteers headed to Florida to help with Hurricane Dorian relief in September 2019.,1,1.0
214817,A video shows U.S. Rep. Ilhan Omar dancing on the anniversary of 9/11. ,0,1.0
215251,"In 1989, a senior U.N. environmental official said, “Entire nations could be wiped off the face of the Earth by rising sea levels if the global warming trend is not reversed by the year 2000.”",2,1.0
215898,"The show ""The Simpsons"" predicted the common autocorrect feature on phones, tablets and computers. ",0,1.0
216083,Muslims in Switzerland burned a Swiss flag and demanded the cross be removed from it.,0,1.0
216241,"In 2006, an abortion-clinic owner cut the umbilical cord of a baby born alive before ""throwing"" her in a biohazard bag and putting her remains in ""the trash.""",1,1.0
216575,"U.S. Sen. Elizabeth Warren said or argued to the effect that ""taxpayers must fund sex reassignment surgery.""",2,1.0
217738,"In October 2019, Barnes & Noble sold or marketed a satire of Donald Trump's presidency as a children's book, or placed it in the children's section of stores.",0,1.0
218044,A video shows 300 children who were found frozen alive for purposes of organ harvesting. ,0,1.0
218204,The snakehead fish can survive on land. ,2,1.0
220781,"Austin public schools will force parents to allow the district to teach children ""how to have anal sex.""",0,1.0
221186,The high-dose Fluzone vaccine caused the deaths of 23 senior citizens during a clinical trial.,0,1.0
221493,"Actress Dawn Wells was the only ""Gilligan's Island"" cast member to receive residual payments for syndicated airings of the show.",0,1.0
223050,User videos taken in November 2019 showed Facebook's mobile application inadvertently opening the phone's camera in the background.,2,1.0
223772,U.S. Rep. Adam Schiff is a known pedophile who has settled numerous sex crime cases out of court. ,0,1.0
224664,"In November 2019, A.C. Moore announced it was going out of business and would be closing its stores. ",2,1.0
224701,Actor Jimmy Stewart suffered what would in 2019 be diagnosed as PTSD due to his experience as a World War II bomber pilot.,1,1.0
224845,"In November 2019, Duane Chapman, known as ""Dog the Bounty Hunter,"" died either by suicide or from a pulmonary embolism.",0,1.0
224890,A proposed Virginia law would outlaw martial arts and firearms instruction.,0,1.0
225433,"The FBI warned that smart TVs can ""spy"" on their owners.",2,1.0
225686,A video clip captures U.S. President Donald Trump's hairpiece being sucked off by the intake of a jet engine.,0,1.0
225690,Country music singer Willie Nelson stopped smoking weed.,1,1.0
226771,"Diane Abbott was photographed wearing mismatched shoes on Dec. 12, 2019. ",2,1.0
227052,A photograph shows then-first lady Nancy Reagan with Mr. T dressed up as Santa Claus. ,2,1.0
229021,Four Impossible Whoppers provide “enough estrogen to grow boobs on a male.” ,0,1.0
230778,A photograph shows members of the KKK marching with a Trump-Pence presidential campaign sign. ,0,1.0
231098,"U.S. President Teddy Roosevelt once said, ""Patriotism means to stand by the country. It does not mean to stand by the president.""",2,1.0
233504,"Playgirl magazine ran a ""Sleep with Donald Trump"" contest promotion in 1990.",2,1.0
233744,"Director Ron Howard penned an essay starting ""I am a liberal, but that doesn't mean what a lot of you apparently think it does.""",0,0.0
235844,An asteroid is expected to hit earth in mid-February 2020. ,0,1.0
235872,In 1856 U.S. House Rep. Preston Brooks brutally attacked Sen. Charles Sumner with a cane in the U.S. Senate chamber.,2,1.0
236478,Harvard professor Charles Lieber was arrested for concealing funding from a Chinese lab connected to the origin of the new coronavirus.,0,1.0
236897,A Chinese intelligence officer revealed that a new coronavirus was developed in a lab as a bioweapon.,0,1.0
238431,Sales of Corona beer dropped sharply in early 2020 because consumers mistakenly associated the brand name with the new coronavirus.,0,1.0
238978,"Self-described psychic Sylvia Browne ""predicted"" a 2020 outbreak of the new coronavirus.",1,1.0
239365,"Former U.S. Vice President Joe Biden once said he didn't want his kids to grow up in a ""racial jungle"" in regards to desegregation.",2,1.0
240564,Patients should avoid taking ibuprofen to relieve pain and fever associated with COVID-19 infections.,1,1.0
240790,"The United States ""refused"" COVID-19 diagnostic tests offered by the World Health Organization.",1,1.0
240933,"Donald Trump once said: ""You never blame yourself; you have to blame something else. If you do something bad, never, ever blame yourself.""",1,1.0
241284,"Referring to the ongoing COVID-19 pandemic, U.S. President Donald Trump said, ""People are dying today that have never died before."" ",0,1.0
243807,An 800 phone number can be used for tracking the status of coronavirus economic stimulus payments.,0,1.0
243827,"U.S. President Trump wrote Sen. Chuck Schumer, D-New York, a letter blaming the state's medical-supply shortage amid an ongoing pandemic on impeachment proceedings against Trump.",2,1.0
244012,A drop of 21 million cellphone subscribers in China in early 2020 documents that the death toll from COVID-19 was vastly underreported in that country.,1,1.0
244792,Microwaving fabric masks is a good way to sanitize them for reuse.,0,1.0
246306,An Ohio man died from complications related to the COVID-19 coronavirus disease weeks after he downplayed the virus on social media. ,2,1.0
246351,"A photograph shows a flyer posted for an ""End the Lockdown Rally"" in Staten Island.",2,1.0
246490,"Under U.S. President Donald Trump, federal authorities are confiscating orders of personal protective equipment (PPE) from local governments amid the COVID-19 pandemic.",2,1.0
246594,U.S. President Donald Trump suggested during a White House briefing that injecting disinfectants could treat COVID-19. ,2,1.0
246701,"A picture shows a person holding a ""Sacrifice the Weak"" sign at a rally urging the state of Tennessee to re-start its economy amid COVID-19 lockdown orders.",2,1.0
246849,"Nobel laureate Dr. Tasuku Honjo said that COVID-19 was ""man-made"" at a lab in Wuhan, China.",0,1.0
246982,The U.S. economic downturn due to the COVID-19 coronavirus pandemic in early 2020 was forcing the United States Postal Service to close.,1,1.0
247219,Starbucks is opening a coffee bean roasting facility in China.,2,1.0
247242,The White House Gift Shop is selling coronavirus commemorative coins. ,0,1.0
247487,"Bill Gates is quoted in the February 1997 issue of George magazine as saying an ""over-populated planet"" would be ""choked to extinction by a lung-attacking virus.""",0,1.0
247501,A viral photograph showing a canine coronavirus vaccine demonstrates that there should already exist a human vaccine for COVID-19.,0,1.0
247794,Dutch restaurants solved the problem of dining out during the COVID-19 coronavirus disease pandemic by installing personal greenhouse booths. ,1,1.0
248007,"U.S. President Donald Trump called MSNBC host Nicole Wallace a ""dog.""",2,1.0
250084,"A photograph shows a protester against pandemic stay-at-home orders holding a sign declaring that ""muzzles are for dogs and slaves.""",2,1.0
250860,A photograph shows U.S. President Donald Trump wearing a protective face mask during a visit to a Ford manufacturing plant in spring 2020.,2,1.0
251380,"On the same day California announced it would provide some undocumented residents COVID-19 stimulus payments, it also announced it would lay off first responders because of a lack of funds.",0,1.0
251416,"New York Gov. Andrew Cuomo ordered thousands of COVID-19 patients to be sent to nursing homes, while the USNS Comfort, a hospital ship sent to New York to help treat patients, sat empty and unused.  ",1,1.0
252257,"An image shows a recruitment flyer for a group seeking to hire ""professional anarchists.""",0,1.0
253407,"The CEO of Wendy's donated about $400,000 to President Trump's re-election campaign. ",0,1.0
253738,A graphic shows a Fox News chart correlating the stock market’s performance with the aftermath of the beating and deaths of black men. ,2,1.0
253827,"U.S. Sen. Mitt Romney participated in a June 7, 2020 civil rights protest.",2,1.0
254024,A video shows a group of people celebrating the end of COVID-19 restrictions in New Zealand. ,2,1.0
255156,"Upon assuming power in Germany, Hitler ordered the defunding and elimination of police departments.",0,1.0
255183,"A Craigslist ad offered to pay ""minority actors"" to hold signs at a Trump rally in Tulsa, Oklahoma on June 20, 2020.",1,1.0
255228,"An official Black Lives Matter flyer labels white men, women, and children as ""the enemy."" ",0,1.0
255951,An image shows the official COVID-19 series of NFL helmets. ,0,1.0
256042,"In June 2020, U.S. President Donald Trump tweeted a doctored video with a manipulated CNN chyron of a supposedly ""racist baby"" chasing a Black toddler.",2,1.0
256150,"Dale Earnhardt Jr. told a story about his late father, Dale Earnhardt Sr., removing a Confederate-flag sticker from his truck. ",2,1.0
256347,Chick-fil-A CEO Dan Cathy said white people should shine the shoes of Black people in order to show shame about racism. ,1,1.0
256668,NASCAR announced that Black driver Bubba Wallace mistook a serpentine belt for a noose in his stall. ,0,1.0
257110,"U.S. President Donald Trump was photographed holding the Bible upside down outside St John's Episcopal church on June 1, 2020.",0,1.0
257147,"Black Lives Matter ""members and supporters"" are tampering with or poisoning the orders of white patrons at fast food restaurants.",0,1.0
257184,Antifa and Muslim organizations in summer of 2020 were planning to police the streets of Minneapolis under Muslim rule.,0,1.0
257346,A piece of text accurately transcribes the last words of Elijah McClain in a video recording of his encounter with police officers before he died in August 2019.,2,1.0
259745,A tweet by President Trump about preserving American heritage and history echoed a speech given by Adolf Hitler in 1939.,0,0.0
259765,"The NAACP warned of violent white supremacist initiations planned for ""this weekend.""",0,1.0
259899,"In June 2020, the Michigan House of Representatives passed legislation that would allow employers to microchip workers on a voluntary basis.",0,1.0
261472,Adolf Hitler was behind the invention of the first inflatable sex dolls.,0,0.0
261624,A photograph shows U.S. President Trump kissing convicted sex trafficker Jeffrey Epstein. ,0,1.0
261805,The Trump administration issued a memo in July 2020 that listed physical characteristic to look for in order to identify incoming transgender people at federally funded homeless shelters.,2,1.0
262291,Residents of various U.S. states have received unsolicited mailings of seeds sent from China with malicious intent.,1,1.0
262399,U.S. House Speaker Nancy Pelosi publicly criticized the actions of federal agents in U.S. cities during protests in 2020 — while simultaneously supporting a budget bill that would fund such law enforcement efforts.,1,1.0
263336,"Video shows young children saying ""Fuck the police"" and holding signs that read “Fuck the police” and “Eff Trump goons” during protests against police brutality in Portland, Oregon, in July 2020. ",2,1.0
263818,"As of July 2020, a new law in Canada meant motorists could be convicted and fined $1,500 if one of their passengers used a cellphone.",0,1.0
264365,Legionnaires' disease can be contracted from a face mask used repeatedly.,0,1.0
264670,"A list of public figures posted to Facebook was part of an ""unsealed"" list of names kept by Ghislaine Maxwell, who has been charged with facilitating the sexual abuse of minors by Jeffrey Epstein.",0,1.0
264774,A photograph shows a dog that suffered burns on its face after escaping a house fire. ,2,1.0
264888,"During an interview, presumed U.S. Democratic 2020 presidential nominee Joe Biden asked a news reporter, “Are you a junkie?” ",2,0.0
265387,"While responding to a 911 assault report, Los Angeles County sheriff's deputies pointed firearms at teenagers — two of whom were Black — after witnesses said the teens themselves were the victims of an attack by a knife-wielding man. ",2,1.0
265554,"U.S. President Donald Trump donated $6,000 to Kamala Harris' 2014 campaign for reelection as California attorney general. ",2,1.0
266790,"Mail-in ballots reveal the political party of the voter, meaning that Postal Service employees can tamper with election results.",1,1.0
267573,"In 2020, PepsiCo gave $100 million to entities or projects associated with the Black Lives Matter movement.",0,1.0
267617,An image shows an angry tweet by U.S. President Donald Trump about Goodyear tires which was full of misspellings.,0,1.0
267699,"Sex traffickers are tagging vehicles as potential targets with codes such as ""1f1b.""",0,1.0
268844,A video shows 2020 U.S. Democratic presidential nominee Joe Biden falling asleep during a live television interview. ,0,1.0
269042,"An autopsy revealed that the late ""Black Panther"" star Chadwick Boseman had died from poisoning.",0,1.0
269594,U.S. President Donald Trump told people they should vote twice in the 2020 presidential election.,1,1.0
269916,"U.S. Rep. Ken Buck, a Republican from Colorado, attended a campaign rally wearing a T-shirt that read, “Kill ‘Em All. Let God Sort ‘Em Out.”",2,1.0
271059,"A ""Support Our Troops"" ad from the 2020 Trump campaign featured an image of Russian fighter jets. ",2,1.0
271366,An organization once awarded U.S. President Donald Trump a Bay of Pigs recognition award.,1,1.0
271433,"In September 2020, CBS Evening News dishonestly presented a group of ""Latinos for Trump"" as Biden supporters.",0,1.0
271833,U.S. President Donald Trump was honored with a Man of the Year award at an event in Michigan five or six years before he “thought about running” for president.,0,1.0
68253,Jimmy Carter sold his peanut farm before taking office as president in 1977.,1,1.0
99801,Drinking cocktails from a copper mug can cause copper poisoning,1,1.0
101929,"On 1 September 2017, a new law will come into force in Texas, making it harder for consumers to get paid for property insurance claims related to weather.",1,1.0
104584,A Harvard study proved that Apple purposely slows down its older model iPhones to coincide with device releases and to boost sales of new models.,1,1.0
105069,"Donald Trump ""bankrupted"" a golf course in Puerto Rico, leaving taxpayers there on the hook for $33 million worth of debt.",1,1.0
105478,"The NFL gave Donald Trump a ""lifetime ban"" after he was involved in a disastrous lawsuit against the league.",1,1.0
107490,"During World War Two, singer Edith Piaf helped 120 prisoners of war escape from Nazi camps by fabricating phoney identity cards for them.",1,1.0
118358,"Roy Moore accuser Beverly Young Nelson ""forged"" Moore's signature and inscription in her high school yearbook.",1,1.0
120599,"Elephants think of humans as ""cute,"" in the same manner that humans think of kittens or puppies.",1,0.0
120604,"UPS lost a family's $846,000 inheritance check but would only refund them the $32 shipping fee.",1,1.0
126119,"Amazon employees ""earn so little they qualify for food stamps.""",1,1.0
127525,Costco toilet paper damages septic tanks.,1,1.0
129828,"A significant number of internet users 'attacked' Andrew Pollack, a man mourning the death of his daughter, on the basis of his support for Donald Trump.",1,1.0
131977,"Amazon's Alexa randomly plays a ""creepy laugh.""",1,1.0
132967,"A decision by the Justice Department under the Obama administration forced the FBI to purge the names of 500,000 fugitives from justice from the background check database for firearms purchases.",1,1.0
135372,An ad for the Ku Klux Klan found in a 2018 newspaper praised the policies of President Donald Trump.,1,1.0
142961,Hillary Clinton used a hammer to smash her mobile phone during an FBI investigation.,1,1.0
146535,"Martial arts star Jet Li is in frail health, as shown in a recent photograph.",1,1.0
